"age","income","balance","id","fee_1","rate_1","rewards_1","fee_2","rate_2","rewards_2","fee_3","rate_3","rewards_3","fee_4","rate_4","rewards_4","fee_5","rate_5","rewards_5","error1","error2","error3","error4","error5","utility1","utility2","utility3","utility4","utility5","choice"
60,38906.53571117,1054.86835944213,330,100,0.2,1,75,0.15,1,75,0.2,0,75,0.2,1,0,0,0,-0.182784121656387,-1.08287315297523,-0.565361614213708,0.154536184504681,1.00375625577306,0.887771232838143,1.6126822015193,-0.619806259719178,1.60009153899921,1.00375625577306,2
61,43492.8845976287,929.174271354284,331,75,0.25,0,100,0.05,1,25,0.1,1,0,0.2,0,0,0,0,-0.35028818213372,2.91710069153396,1.20006205565948,1.90646000428309,-0.392285019215475,1.74366372585066,11.1360525995183,9.29401396364386,6.37541191226747,-0.392285019215475,2
64,51961.0246711049,796.269067510355,332,100,0.15,0,0,0.1,0,100,0.1,0,100,0.05,1,0,0,0,-0.0117002226616316,1.11313169200622,-1.25965570350787,0.40664711365033,0.945729237596187,9.90517074777753,13.7800026624454,9.90721526693129,14.3235180840895,0.945729237596187,4
52,65477.339115789,1063.74390754404,333,100,0.25,1,100,0.15,1,100,0.1,1,100,0.15,0,0,0,0,2.6044818712558,1.13798496546261,3.06691633868896,-0.188522508540096,-0.421959238003989,29.0102201196764,30.0437232138832,33.2226545871096,27.2172157398805,-0.421959238003989,3
40,69486.6644618295,1187.70415844306,334,0,0.1,1,100,0.25,1,100,0.15,1,75,0.1,1,0,0,0,0.717130677205425,-0.789525941221441,-0.6272247274489,1.55151988605976,-0.798478476326574,41.7807954697605,35.0241388513336,37.6864400651061,41.4901846786148,-0.798478476326574,1
24,66378.1140108401,855.400283191162,335,25,0.15,0,25,0.15,1,0,0.05,0,75,0.05,1,0,0,0,0.170765626279083,-0.0159046806768216,1.28886820153581,0.401362650784139,-1.08738630053813,43.4671625354932,44.7804922285372,47.4602651107499,46.9477595599982,-1.08738630053813,3
63,33540.5601521628,987.116792244945,336,0,0.2,1,100,0.1,0,25,0.15,0,75,0.2,1,0,0,0,-0.195985378766446,-0.399050780551615,-0.0466615100038795,-0.236368830324055,-1.66377879449398,-3.68650924942807,-4.38957465121324,-4.1621853806655,-4.85189270098568,-1.66377879449398,5
28,100134.410370633,788.948617315299,337,25,0.05,0,0,0.25,0,0,0.15,1,0,0.15,1,0,0,0,0.699494902700442,1.43833650510874,1.67096732236565,-1.62656294393063,2.25152193836383,73.1887437177388,69.3025853201471,73.535216137404,70.2376858711077,2.25152193836383,3
65,41724.3171596811,890.989114546931,338,0,0.05,0,75,0.1,1,75,0.2,0,100,0.05,0,0,0,0,0.646968041274966,1.65266172794244,0.017047759012451,1.07710819638252,2.15226640300241,5.36263762700393,5.4933313136714,-0.142282655258588,4.29277778211148,2.15226640300241,2
23,79832.0869967187,918.150681245566,339,75,0.15,0,100,0.25,1,100,0.25,0,25,0.25,1,0,0,0,-0.755609525155542,-0.0461794416043781,1.13123296432296,0.941416703087597,-0.505159917069666,53.7266644220554,53.0610945056065,52.7385069115339,55.1736906502985,-0.505159917069666,4
18,52927.8190825633,1307.83876965054,340,75,0.15,0,100,0.25,1,100,0.05,0,100,0.05,0,0,0,0,-0.0561902887457098,-1.26440940852223,3.32325584543428,3.03311614562329,2.37125505301934,34.0574559314331,31.4742368116566,39.5619020656131,39.2717623658021,2.37125505301934,3
57,28884.5156237658,1090.30525354065,341,100,0.05,1,0,0.1,1,100,0.05,0,100,0.2,0,0,0,0,1.60698178696148,0.969551983669355,1.29053864137662,1.07174231907716,-0.788724100048314,-0.591179932837618,-0.978609736129744,-2.40762307842248,-6.37641940072194,-0.788724100048314,1
67,44767.3054908749,769.042084880918,342,0,0.1,1,75,0.2,1,100,0.05,1,0,0.1,0,0,0,0,3.62133346538474,0.383016052922351,2.07675825321565,0.262205068980104,-0.965171602345613,10.1735431326284,3.31022572016604,8.37896792045934,5.31441473622379,-0.965171602345613,1
31,27472.8453046475,1041.81066808787,343,0,0.1,1,25,0.1,0,100,0.2,0,100,0.1,1,0,0,0,2.96141670772612,0.884869668896888,0.126991447590457,-1.59436827793544,1.17496805924309,12.8133352166765,8.86178817784725,4.47890995654082,6.75755023101492,1.17496805924309,1
61,16877.9988666775,1104.45542283715,344,0,0.25,1,75,0.25,0,0,0.1,0,25,0.2,0,0,0,0,0.163156686110242,-0.823200397160309,0.686375628458635,-1.3560719658814,-0.480601050036457,-17.7405442772139,-21.3519013604844,-14.9673253348655,-19.8847729292055,-0.480601050036457,5
46,37130.3778083674,713.422037282533,345,0,0.25,0,0,0.25,0,100,0.2,1,100,0.15,1,0,0,0,1.39925297550795,0.391010605745418,-0.166005755875206,1.87084141124228,-0.117588176394342,6.71007411262028,5.70183174285774,6.39481538123712,9.6816625483546,-0.117588176394342,4
29,45766.1256784335,956.428022545626,346,0,0.1,0,100,0.1,0,25,0.2,1,25,0.15,1,0,0,0,-0.0892970400143798,1.95555065482234,-0.286851996888649,0.594552820424634,0.257505073471935,24.8119097866541,25.3567574814909,23.2393548297799,25.3707596470931,0.257505073471935,4
25,34583.3002537116,773.133434128719,347,0,0.15,0,0,0.25,0,75,0.25,0,25,0.25,1,0,0,0,1.78240052991349,0.802501196229969,-0.0213206146042947,1.02447165869155,0.225482511005262,17.9282057455683,14.4483064118848,12.4994846010505,15.7952768743464,0.225482511005262,1
46,50940.8930339568,1180.46599254379,348,100,0.15,1,100,0.2,0,75,0.15,1,0,0.25,0,0,0,0,0.743530389822368,-0.840454770606896,-0.057585638831803,-0.0706709959564042,0.373905320692599,20.2932894686857,15.9593043082564,19.8671734400315,16.9790880829069,0.373905320692599,1
51,62961.5154580284,1224.07440532215,349,25,0.15,1,100,0.05,1,100,0.05,1,0,0.25,0,0,0,0,1.2934932584218,0.123788123992975,0.580404193301129,2.73629416108965,3.36326811747787,29.685781397746,29.8910762633172,30.3476923326253,27.5035823004138,3.36326811747787,3
30,64428.0337081811,1024.60093176107,350,75,0.25,1,25,0.25,0,100,0.15,1,75,0.15,0,0,0,0,0.124504410424801,0.261126910292754,-0.966620240183239,0.939139564308259,1.13965882459906,37.0133330623787,36.3999555622467,38.0472084117707,38.8279682162622,1.13965882459906,4
44,50695.5465878383,1033.49983139828,351,0,0.15,1,75,0.2,0,75,0.05,0,25,0.2,1,0,0,0,2.41755966142614,-0.152260426867606,0.265531130180902,-0.308005825399048,0.238182330524951,24.2587742610887,17.8139541727949,21.9817457298434,19.9082087742635,0.238182330524951,1
27,78512.0647473252,1215.04930926836,352,75,0.25,1,75,0.1,1,25,0.2,1,0,0.25,1,0,0,0,0.599557519780172,-0.0822708290680304,1.02165008632863,3.79332466667201,0.231113728964244,50.9598125550066,54.0279842061584,53.3819051215551,55.2785797018985,0.231113728964244,4
67,49841.9245167476,490.870827615483,353,75,0.05,1,0,0.2,0,0,0.1,1,0,0.05,1,0,0,0,-0.239569290173784,0.663360909863255,0.292565586786987,0.394306309627055,-1.56527844525146,10.7510665490617,7.52899674909873,11.1582014260225,12.5099421488625,-1.56527844525146,4
20,28237.8192237398,1023.43384480661,354,0,0.1,0,75,0.15,0,0,0.25,0,100,0.15,1,0,0,0,-0.471757190410401,-0.459190948865852,1.25347626597924,-0.65695571277385,0.199646719385625,14.0303891497685,11.667955391313,12.0056226061581,12.595190627405,0.199646719385625,1
67,50958.3449749755,968.847021286063,355,0,0.15,1,0,0.15,1,75,0.2,0,100,0.15,0,0,0,0,0.34455213567529,3.49245531614012,0.422751830254858,-0.570697991516185,0.3085109432478,10.9091453644045,14.0570485448693,7.11234505898403,6.99389523721299,0.3085109432478,2
30,64181.7719144817,1187.98053877693,356,75,0.15,1,25,0.25,1,25,0.05,1,0,0.15,0,0,0,0,-0.4842307700713,-0.260535703249586,1.90262159676406,-0.50785777530774,1.47223388904308,38.6952753572381,37.1689704240598,44.3321277240735,38.2966483520017,1.47223388904308,3
36,62909.8492043627,1096.82571616654,357,75,0.1,1,25,0.05,0,75,0.25,0,25,0.1,1,0,0,0,0.680633243801963,1.05167890451335,1.67897490819895,1.04203462480153,1.91396159139803,37.0290050675102,37.9000507282216,32.7773467319072,38.1404064485098,1.91396159139803,4
30,53775.0062365547,529.088802884063,358,100,0.1,0,25,0.1,0,0,0.25,1,100,0.15,0,0,0,0,1.2300251367888,0.189100827481696,0.801026932658501,0.148949612579629,1.63380202427312,30.9387804378603,31.0228561285532,29.75978223373,28.6077049136511,1.63380202427312,2
39,19869.8576041108,726.91219138933,359,75,0.25,0,75,0.2,1,0,0.1,1,25,0.15,1,0,0,0,0.082168447252568,0.0380338904954564,-0.50554093010777,0.428777157402026,0.936626176930443,-6.90345258925326,-4.19758714601037,-1.1161619666136,-1.8068438791038,0.936626176930443,5
45,47544.721162019,882.846699866824,360,75,0.2,1,25,0.05,0,100,0.25,1,25,0.2,0,0,0,0,2.26380787902294,-0.0315404652415752,0.559930993324967,0.426771853042997,2.39401461784014,18.5518208667391,19.2564725224746,15.2229439810411,15.9647848407592,2.39401461784014,2
42,63831.9161480932,1072.27891975527,361,25,0.15,0,25,0.1,0,75,0.2,1,100,0.05,0,0,0,0,1.12168481855613,0.0319092438576451,0.911884349070552,-0.15313460785308,0.697979067626763,33.2538135444354,33.4140379697369,32.5440130749498,33.3539941180262,0.697979067626763,2
53,61820.6977333612,1020.68264337245,362,25,0.25,1,25,0.2,1,25,0.15,1,25,0.05,1,0,0,0,4.18753336127825,0.670297591425005,3.36580975043396,1.72874572938151,4.30031793520272,28.1101264346352,25.842890664782,29.7884028237909,30.6513388027385,4.30031793520272,4
60,26395.53796483,1029.27414853523,363,100,0.1,0,100,0.25,1,0,0.15,1,100,0.2,0,0,0,0,1.65233476875956,1.95013745616441,1.44865577626132,0.452292597663185,0.0518114889116711,-6.91145796113496,-8.86365527373011,-5.3651369536332,-10.6115001322313,0.0518114889116711,5
23,16760.1854270971,832.355801023874,364,0,0.05,1,0,0.25,1,0,0.1,0,25,0.15,0,0,0,0,3.09843881784457,0.694997863488836,1.17253161471265,0.877660126960284,-0.883511211144841,9.09459643087708,1.69115547652134,4.41868922774515,2.49881773999279,-0.883511211144841,1
48,60917.363552178,1756.32211698946,365,0,0.2,1,25,0.1,1,0,0.05,0,25,0.25,1,0,0,0,1.22843388410093,3.62821984848911,0.887737503881221,-0.776445036155242,-0.353476455530359,28.5081929034522,33.0329788678404,30.4174965232325,24.878313983196,-0.353476455530359,2
63,83893.5067678647,800.963494486452,366,100,0.1,1,0,0.1,1,25,0.2,1,100,0.05,0,0,0,0,-1.01965416327691,-0.116261135972143,1.60519304335569,2.03382488024468,1.00873818101463,39.2898265894081,41.6932196167128,40.5396737960407,42.0933056329297,1.00873818101463,4
38,45784.3968558285,1118.58473179284,367,25,0.15,0,75,0.1,0,75,0.1,1,0,0.2,1,0,0,0,-0.799052324498509,-0.189390390799078,3.30687976991536,0.829386733837999,1.13450245490631,17.9926850029557,19.1023469366551,24.0986170973696,20.2461240612922,1.13450245490631,3
51,46972.8190917027,1434.45370518257,368,75,0.05,1,0,0.05,0,25,0.25,0,25,0.25,0,0,0,0,-0.528827235616711,1.60128875204384,1.40593995208193,0.21389774189798,0.420498217546401,16.0230689923306,17.7781849799912,12.2078361800293,11.0157939698453,0.420498217546401,2
43,13264.7324016801,1300.01826389114,369,25,0.1,1,25,0.1,1,100,0.15,1,100,0.2,0,0,0,0,-1.87522707260145,-0.802283360676513,0.156375875704735,0.0770961266118906,-1.9864086895228,-10.4752045311733,-9.40226081924839,-10.8186015828671,-13.64788133196,-1.9864086895228,5
64,58360.3295120536,1189.70573053991,370,100,0.1,0,0,0.15,0,25,0.15,0,0,0.15,1,0,0,0,0.0442249644683419,-0.183277242422375,0.0180591314064349,0.388231470623887,1.14914135960378,16.6505050497139,16.6730028428231,16.499339216652,18.7445115558694,1.14914135960378,4
36,25759.9875232146,844.046035819445,371,100,0.2,1,25,0.25,1,75,0.2,0,75,0.15,0,0,0,0,1.98588101322067,1.99075192658333,0.890527921739186,1.69210970996698,-1.04116167991771,3.88187040795309,3.76174132131575,1.66151731647161,3.7130991046994,-1.04116167991771,1
18,53870.521324368,906.94714623433,372,100,0.1,1,100,0.05,1,0,0.15,0,25,0.05,1,0,0,0,2.37670875078087,1.06658850157919,0.906920818886526,3.1608909734143,-0.701815626177663,39.6666518764936,39.606531627292,36.9468639445993,42.8258340991271,-0.701815626177663,4
67,56292.7060828338,1350.47370596485,373,75,0.2,1,75,0.15,1,75,0.05,1,75,0.15,0,0,0,0,-0.195154744647663,1.12216191494138,-0.882953541559034,-2.02114740483619,0.87711679478372,12.5286454257611,15.0959620853501,15.5908466288497,10.4526527655725,0.87711679478372,3
65,8927.29030857186,848.879312954421,374,75,0.15,0,100,0.15,0,75,0.1,1,0,0.05,1,0,0,0,2.43817794222981,1.77703324060431,-0.339135700478073,0.866268502723238,-0.0119395369139391,-24.3486252954841,-25.3847699971096,-24.375938938192,-20.7955347349907,-0.0119395369139391,5
61,60517.8121881712,1409.69692763924,375,0,0.1,0,75,0.05,0,0,0.1,1,100,0.1,0,0,0,0,-0.987261262641185,1.71045876024106,-0.529772467998824,-0.536230978095436,-0.646874009045815,20.4528790973044,23.2755991201866,22.4103678919467,19.4039093818501,-0.646874009045815,2
46,61723.2383659588,796.38114858164,376,25,0.05,0,100,0.25,0,75,0.15,0,100,0.2,0,0,0,0,0.0652362640619958,-0.327179563655715,-0.994403947363586,0.853789917745023,3.33086492789734,30.904988875127,24.3875730474093,26.5953486637014,26.81854252881,3.33086492789734,1
47,14908.5577947658,1376.73234536991,377,25,0.05,1,75,0.2,1,75,0.1,0,25,0.1,0,0,0,0,1.39362729157099,1.85584513040444,-0.748946190214159,4.52478113730759,-0.40404372644,-6.55909858287807,-10.5968807440446,-12.2016720646632,-6.17794473714147,-0.40404372644,5
38,95163.607056936,681.434801659351,378,25,0.2,0,100,0.2,1,75,0.15,1,75,0.2,1,0,0,0,0.843767568900948,-1.27579089135741,-0.128413529244092,2.50770687118251,2.17865047694581,60.3578335672965,58.6132751070382,61.3856524691515,62.7717728695781,2.17865047694581,4
51,70817.3088077666,1131.58119831128,379,75,0.15,0,0,0.1,0,75,0.1,1,0,0.25,0,0,0,0,4.01116603589637,1.34340124277558,1.41239687250029,0.256833466063995,-0.316263435928586,36.830878522498,36.5381137293772,36.9821093591019,31.7015459526656,-0.316263435928586,3
23,47640.7928957358,1134.7083355404,380,25,0.05,1,75,0.15,0,100,0.05,0,0,0.1,0,0,0,0,4.10957110746879,-0.700221408991038,-0.484056466253665,0.061401834909115,-0.737547266856842,35.9792450688442,26.4194525523844,28.7606174951217,29.5560757962845,-0.737547266856842,1
22,30477.4333856113,676.05463575557,381,25,0.1,1,25,0.25,0,0,0.15,1,100,0.1,1,0,0,0,-1.04265356522554,-0.751369005697956,-0.608967796253886,-0.855346970973998,1.90963330487279,15.4881648125441,10.5294493720716,15.0468505815157,14.5504714067956,1.90963330487279,1
32,61080.5631648708,893.939369801857,382,100,0.1,1,100,0.05,0,75,0.2,1,100,0.05,1,0,0,0,0.929013858230032,-0.437988560460253,-1.24726679960703,2.30804962484661,-0.534592906101753,37.3474925483702,35.73049012968,33.0462118905332,39.9765283149868,-0.534592906101753,4
33,86665.1022945135,581.61895267347,383,0,0.05,0,100,0.15,1,75,0.15,1,0,0.05,1,0,0,0,0.992183973871882,-1.03205018104396,1.56665716657236,-1.87472347744513,0.964502878806684,59.9075209242084,55.3832867692925,58.3569941169088,58.5406134728914,0.964502878806684,1
65,52878.9807393893,1203.42609077361,384,0,0.1,0,25,0.2,1,100,0.25,0,100,0.1,1,0,0,0,5.97734858972871,3.33327625009304,0.680618910956397,-1.52503542502245,0.59288175861606,18.9244822182096,14.905409878574,8.37775253943732,11.4220982034585,0.59288175861606,1
55,68055.3251305654,1292.74357059882,385,25,0.05,1,0,0.15,1,100,0.25,1,75,0.2,0,0,0,0,-0.182089326397656,-0.44290238758289,3.64605233966996,0.359224984545199,1.19107988327604,33.0399370345829,30.6541239733977,30.7430787006505,27.5812513455257,1.19107988327604,1
29,81219.3286667404,957.298309593141,386,0,0.2,1,75,0.05,0,0,0.2,1,100,0.15,1,0,0,0,0.551164188957966,1.06056071272658,-1.0851198020899,-0.762637050098435,1.76264673680401,54.5875935556873,56.2219900794559,52.9513095646395,53.0237923166309,1.76264673680401,2
43,64495.1111339181,1262.24203525864,387,25,0.05,0,100,0.05,1,100,0.25,0,75,0.25,0,0,0,0,-0.362487910904048,-0.96179404953153,2.35805448824544,-0.319150233582292,0.624966979891773,34.3333565529263,34.1090504142988,30.9288989520758,28.6266942302481,0.624966979891773,1
62,61906.0733967257,1222.0499503111,388,0,0.15,0,100,0.25,0,25,0.2,1,0,0.15,1,0,0,0,-0.172081894332619,1.40411235421429,0.697054745446739,0.131301939124821,-0.459846899918246,20.6980804928842,18.2742747414311,21.4422171326636,22.5014643263417,-0.459846899918246,4
70,7780.44538233484,975.965753738077,389,25,0.25,0,25,0.05,1,100,0.05,0,25,0.15,0,0,0,0,1.34946739390997,-0.599962635171846,1.34563921630319,2.68707882450241,2.32317874322645,-30.6621540311054,-26.1115840601872,-26.7909822087122,-26.824542600513,2.32317874322645,5
24,23759.8741826826,771.492830074894,390,75,0.2,1,100,0.2,1,25,0.1,1,100,0.05,0,0,0,0,-0.395637407738158,-0.362881936244418,-0.28920261935699,0.0672159079391903,1.69227859640957,6.17525564754208,5.83301111903582,9.53169043592325,8.51310896321943,1.69227859640957,3
69,21297.3161318567,944.473091224336,391,75,0.25,1,75,0.2,1,100,0.1,1,100,0.2,1,0,0,0,2.09663787988588,-1.43767733955239,-0.334685545064744,0.700888517172794,3.06899528513029,-17.1756434080359,-19.4599586274742,-16.2319668329865,-17.696392770749,3.06899528513029,5
57,66469.3949942227,1027.32737083814,392,25,0.1,0,75,0.15,1,75,0.05,1,0,0.05,1,0,0,0,0.544452306740657,0.00314500527831406,-0.479528656555506,-0.98013315888286,2.35216653273933,28.66843805183,27.6271307503676,29.6444570885338,30.2688525862065,2.35216653273933,4
22,69565.3755172404,763.615230803266,393,0,0.25,0,0,0.25,1,75,0.1,1,25,0.15,1,0,0,0,-0.15471680514781,-0.213500781320057,-0.033031226581911,-0.501539961542096,1.2688007810158,44.7258523845066,46.1670684083343,48.9725379630725,48.0040292281123,1.2688007810158,3
54,60844.1818337829,996.374605677879,394,75,0.25,1,100,0.15,1,25,0.2,1,25,0.05,0,0,0,0,-1.04751362156786,-0.124833126211374,-0.146133588075292,-0.817041427577006,-0.698765735234113,20.7950409371476,23.8427214325041,23.6964209706402,25.2755131311385,-0.698765735234113,4
20,76979.6741521459,1202.99688507282,395,25,0.15,0,75,0.1,0,75,0.2,0,25,0.25,1,0,0,0,1.72936303256241,1.77887526467429,-0.143652016266796,1.51696215058805,-0.346661108764731,56.0370860618864,56.5865982939983,52.1640710130572,54.8246851799121,-0.346661108764731,2
42,54276.1183456317,881.437291250672,396,75,0.2,1,0,0.2,0,100,0.25,1,0,0.2,0,0,0,0,2.66911832648481,0.813870313350195,-0.079129091663969,3.83565077927871,0.959720336226585,26.1788189202718,23.9485709071371,21.805571502123,26.9703513730656,0.959720336226585,4
33,46690.5285922219,1734.36694581055,397,25,0.2,0,0,0.2,0,75,0.25,1,75,0.05,1,0,0,0,0.925713634177039,-1.03127014888591,-0.0854951531986665,-0.196111993990973,2.03281511903358,21.7376629375657,20.1556791545027,20.22645415019,25.1158373093977,2.03281511903358,4
58,5385.58735482245,930.594280739927,398,100,0.1,1,75,0.25,1,100,0.05,1,25,0.25,0,0,0,0,1.63959002693359,1.23988919397092,-1.52841317728856,2.49502669592905,-0.0170739121879849,-22.2826607214673,-26.05736155443,-24.2006639256895,-25.5522240524719,-0.0170739121879849,5
36,48217.9747304872,395.38830636172,399,0,0.25,1,25,0.2,0,0,0.1,1,100,0.2,1,0,0,0,0.572699189173898,-1.15857382621677,0.321614605263191,-0.795433917855766,0.336948092363062,21.807977710088,19.4517046946973,25.3068931261773,20.1898446030583,0.336948092363062,3
27,52483.9497154828,220.40053219976,400,100,0.1,1,25,0.05,0,100,0.25,1,75,0.25,0,0,0,0,1.01409508880856,-1.24350778298918,0.466533388703482,0.0665614514739317,-1.31879040534134,32.625452346969,31.2428494751712,28.3278906468639,26.8029187096344,-1.31879040534134,1
31,28095.6475817221,727.352118740898,401,100,0.15,0,75,0.15,0,100,0.1,1,100,0.25,1,0,0,0,-0.280698217377744,-0.210340693745461,2.84874182285044,-1.23173556320308,0.972705743116207,5.85060222708605,6.29595975071833,11.7300422673142,3.89956488126071,0.972705743116207,3
68,69747.4151364147,967.094691326829,402,0,0.25,0,100,0.25,0,75,0.2,1,0,0.2,0,0,0,0,1.04657252398989,0.171224001174584,0.755957801378677,-0.940392443497986,-0.0280061781946627,23.0818753899424,20.7065268671271,24.4162606673312,22.3449104224545,-0.0280061781946627,3
18,24229.858474987,1501.22454251001,403,0,0.25,0,100,0.2,1,100,0.1,1,75,0.1,1,0,0,0,-0.977642859555581,-0.342391591495904,-0.657479682040922,0.94475762097526,1.07093573692459,7.36773684418338,9.25298811224306,11.437900021698,13.4151373247142,1.07093573692459,4
22,103869.927532716,1220.91841671329,404,75,0.25,1,25,0.25,1,25,0.05,0,25,0.05,1,0,0,0,1.29692638819303,0.344491778904741,-0.701190766350463,-0.346001669904304,-0.178267558009483,75.7113647910015,75.5089301817132,77.963247636458,79.8184367329042,-0.178267558009483,4
